896,115,Мали
897,116,Мальдивские о-ва
898,117,Malta
899,118,Фор-де-Франс
900,119,Aguascalientes
901,119,Baja California
902,119,Baja California Sur
903,119,Campeche
904,119,Chiapas
905,119,Chihuahua
906,119,Coahuila de Zaragoza
907,119,Colima
908,119,Distrito Federal
909,119,Durango
910,119,Guanajuato
911,119,Guerrero
912,119,Hidalgo
913,119,Jalisco
914,119,Mxico
915,119,Michoacn de Ocampo
916,119,Morelos
917,119,Nayarit
918,119,None
919,119,Nuevo Len
920,119,Oaxaca
921,119,Puebla
922,119,Quertaro de Arteaga
923,119,Quintana Roo
924,119,San Luis Potos
925,119,Sinaloa
926,119,Sonora
927,119,Tabasco
928,119,Tamaulipas
929,119,Tlaxcala
930,119,Veracruz-Llave
931,119,Yucatn
932,120,Мозамбик
933,121,Молдова
934,122,Monaco
935,123,Улан-Батор
936,124,Марокко
937,124,Танжер
938,125,Мьянма (Бирма)
939,126,Остров Мэн
940,127,Намибия
941,128,Науру
942,129,Непал
943,130,Нигер
944,131,Нигерия
945,132,Drenthe
946,132,Flevoland
947,132,Friesland
948,132,Gelderland
949,132,Groningen
950,132,Limburg
951,132,Noord-Brabant
952,132,Noord-Holland
953,132,Overijssel
954,132,Utrecht
955,132,Zeeland
956,132,Zuid-Holland
957,133,Granada
958,133,Len
959,133,Managua
960,133,Rio San Juan
961,134,Auckland
962,134,Bay of Plenty
963,134,Canterbury
964,134,Gisborne
965,134,Manawatu-Wanganui
966,134,Marlborough
967,134,Nelson
968,134,Northland
969,134,Otago
970,134,Southland
971,134,Taranaki
972,134,Tasman
973,134,Wellington
974,134,West Coast
975,135,Нумеа
976,136,Akershus
977,136,Aust-Agder
978,136,Buskerud
979,136,Finnmark
980,136,Hedmark
981,136,Hordaland
982,136,More og Romsdal
983,136,None
984,136,Nord-Trondelag
985,136,Nordland
986,136,Oppland
987,136,Oslo
988,136,Ostfold
989,136,Rogaland
990,136,Sogn og Fjordane
991,136,Sor-Trondelag
992,136,Telemark
993,136,Troms
994,136,Vest-Agder
995,136,Vestfold
996,137,Кингстон
997,138,Абу Даби
998,138,Дубаи
999,139,Оман
1000,140,Пакистан
1001,141,Chiriqu
1002,141,Cocl
1003,141,Herrera
1004,141,Los Santos
1005,141,Panam
1006,142,Папуа Новая Гвинея
1007,143,Alto Paran
1008,143,Central
1009,143,Cordillera
1010,143,Paraguar
1011,143,San Pedro
1012,144,Amazonas
1013,144,Ancash
1014,144,Arequipa
1015,144,Ayacucho
1016,144,Cajamarca
1017,144,Callao
1018,144,Cusco
1019,144,Hunuco
1020,144,Ica
1021,144,Junn
1022,144,La Libertad
1023,144,Lambayeque
1024,144,Lima
1025,144,Loreto
1026,144,Madre de Dios
1027,144,None
1028,144,Pasco
